"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"03/08/2022 16:00 - 03/08/2022 17:00","CTA|ES","35084.00","35403.25"
"03/08/2022 17:00 - 03/08/2022 18:00","CTA|ES","34664.00","35057.75"
"03/08/2022 18:00 - 03/08/2022 19:00","CTA|ES","33949.00","34302.00"
"03/08/2022 19:00 - 03/08/2022 20:00","CTA|ES","33205.00","33709.25"
"03/08/2022 20:00 - 03/08/2022 21:00","CTA|ES","32689.00","33110.00"
"03/08/2022 21:00 - 03/08/2022 22:00","CTA|ES","32377.00","33061.00"
"03/08/2022 22:00 - 03/08/2022 23:00","CTA|ES","31559.00","32208.25"
"03/08/2022 23:00 - 04/08/2022 00:00","CTA|ES","29585.00","30056.50"
"04/08/2022 00:00 - 04/08/2022 01:00","CTA|ES","28024.00","28487.75"
"04/08/2022 01:00 - 04/08/2022 02:00","CTA|ES","26424.00","26745.25"
"04/08/2022 02:00 - 04/08/2022 03:00","CTA|ES","25273.00","25495.00"
"04/08/2022 03:00 - 04/08/2022 04:00","CTA|ES","24592.00","24703.00"
"04/08/2022 04:00 - 04/08/2022 05:00","CTA|ES","24146.00","24356.00"
"04/08/2022 05:00 - 04/08/2022 06:00","CTA|ES","24361.00","24563.25"
"04/08/2022 06:00 - 04/08/2022 07:00","CTA|ES","25978.00","26254.00"
"04/08/2022 07:00 - 04/08/2022 08:00","CTA|ES","27451.00","27762.00"
"04/08/2022 08:00 - 04/08/2022 09:00","CTA|ES","28685.00","29125.75"
"04/08/2022 09:00 - 04/08/2022 10:00","CTA|ES","30446.00","30900.75"
"04/08/2022 10:00 - 04/08/2022 11:00","CTA|ES","32058.00","32314.00"
"04/08/2022 11:00 - 04/08/2022 12:00","CTA|ES","33040.00","33296.50"
"04/08/2022 12:00 - 04/08/2022 13:00","CTA|ES","33975.00","34400.50"
"04/08/2022 13:00 - 04/08/2022 14:00","CTA|ES","34962.00","35333.25"
"04/08/2022 14:00 - 04/08/2022 15:00","CTA|ES","35089.00","35521.50"
"04/08/2022 15:00 - 04/08/2022 16:00","CTA|ES","34513.00","35099.75"
"04/08/2022 16:00 - 04/08/2022 17:00","CTA|ES","34370.00","34894.75"
"04/08/2022 17:00 - 04/08/2022 18:00","CTA|ES","34218.00","34542.75"
"04/08/2022 18:00 - 04/08/2022 19:00","CTA|ES","33458.00","33866.75"
"04/08/2022 19:00 - 04/08/2022 20:00","CTA|ES","32718.00","33261.25"
"04/08/2022 20:00 - 04/08/2022 21:00","CTA|ES","32239.00","32745.75"
"04/08/2022 21:00 - 04/08/2022 22:00","CTA|ES","32301.00","32535.75"
"04/08/2022 22:00 - 04/08/2022 23:00","CTA|ES","31368.00","31725.00"
"04/08/2022 23:00 - 05/08/2022 00:00","CTA|ES","29167.00","29699.25"
"05/08/2022 00:00 - 05/08/2022 01:00","CTA|ES","27658.00","27994.00"
"05/08/2022 01:00 - 05/08/2022 02:00","CTA|ES","26285.00","26398.50"
"05/08/2022 02:00 - 05/08/2022 03:00","CTA|ES","24992.00","25168.50"
"05/08/2022 03:00 - 05/08/2022 04:00","CTA|ES","24257.00","24462.00"
"05/08/2022 04:00 - 05/08/2022 05:00","CTA|ES","23822.00","24079.75"
"05/08/2022 05:00 - 05/08/2022 06:00","CTA|ES","23971.00","24297.25"
"05/08/2022 06:00 - 05/08/2022 07:00","CTA|ES","25497.00","25923.25"
"05/08/2022 07:00 - 05/08/2022 08:00","CTA|ES","27017.00","27343.50"
"05/08/2022 08:00 - 05/08/2022 09:00","CTA|ES","28269.00","28638.50"
"05/08/2022 09:00 - 05/08/2022 10:00","CTA|ES","29831.00","30340.25"
"05/08/2022 10:00 - 05/08/2022 11:00","CTA|ES","31408.00","31801.75"
"05/08/2022 11:00 - 05/08/2022 12:00","CTA|ES","32336.00","32770.75"
"05/08/2022 12:00 - 05/08/2022 13:00","CTA|ES","33359.00","33735.25"
"05/08/2022 13:00 - 05/08/2022 14:00","CTA|ES","34149.00","34546.75"
"05/08/2022 14:00 - 05/08/2022 15:00","CTA|ES","34283.00","34549.50"
"05/08/2022 15:00 - 05/08/2022 16:00","CTA|ES","33785.00","33883.75"
"05/08/2022 16:00 - 05/08/2022 17:00","CTA|ES","33361.00","33562.75"
"05/08/2022 17:00 - 05/08/2022 18:00","CTA|ES","32788.00","33248.00"
"05/08/2022 18:00 - 05/08/2022 19:00","CTA|ES","32090.00","32542.75"
"05/08/2022 19:00 - 05/08/2022 20:00","CTA|ES","31589.00","31941.00"
"05/08/2022 20:00 - 05/08/2022 21:00","CTA|ES","30881.00","31342.00"
"05/08/2022 21:00 - 05/08/2022 22:00","CTA|ES","30567.00","31219.25"
"05/08/2022 22:00 - 05/08/2022 23:00","CTA|ES","29459.00","30391.25"
"05/08/2022 23:00 - 06/08/2022 00:00","CTA|ES","27544.00","28574.75"
"06/08/2022 00:00 - 06/08/2022 01:00","CTA|ES","26423.00","26684.75"
"06/08/2022 01:00 - 06/08/2022 02:00","CTA|ES","25010.00","25379.50"
"06/08/2022 02:00 - 06/08/2022 03:00","CTA|ES","23718.00","24185.25"
"06/08/2022 03:00 - 06/08/2022 04:00","CTA|ES","22911.00","23302.75"
"06/08/2022 04:00 - 06/08/2022 05:00","CTA|ES","22562.00","22726.25"
"06/08/2022 05:00 - 06/08/2022 06:00","CTA|ES","22348.00","22439.25"
"06/08/2022 06:00 - 06/08/2022 07:00","CTA|ES","22733.00","22692.50"
"06/08/2022 07:00 - 06/08/2022 08:00","CTA|ES","22704.00","22884.00"
"06/08/2022 08:00 - 06/08/2022 09:00","CTA|ES","23738.00","23692.75"
"06/08/2022 09:00 - 06/08/2022 10:00","CTA|ES","25453.00","25315.00"
"06/08/2022 10:00 - 06/08/2022 11:00","CTA|ES","27195.00","27042.50"
"06/08/2022 11:00 - 06/08/2022 12:00","CTA|ES","28023.00","27954.25"
"06/08/2022 12:00 - 06/08/2022 13:00","CTA|ES","28613.00","28771.75"
"06/08/2022 13:00 - 06/08/2022 14:00","CTA|ES","29495.00","29607.50"
"06/08/2022 14:00 - 06/08/2022 15:00","CTA|ES","29779.00","29852.75"
"06/08/2022 15:00 - 06/08/2022 16:00","CTA|ES","29619.00","29727.25"
"06/08/2022 16:00 - 06/08/2022 17:00","CTA|ES","29491.00","29458.25"
"06/08/2022 17:00 - 06/08/2022 18:00","CTA|ES","29383.00","29133.75"
"06/08/2022 18:00 - 06/08/2022 19:00","CTA|ES","29326.00","28897.50"
"06/08/2022 19:00 - 06/08/2022 20:00","CTA|ES","29197.00","28805.25"
"06/08/2022 20:00 - 06/08/2022 21:00","CTA|ES","28802.00","28585.75"
"06/08/2022 21:00 - 06/08/2022 22:00","CTA|ES","29271.00","28867.00"
"06/08/2022 22:00 - 06/08/2022 23:00","CTA|ES","28505.00","28075.25"
"06/08/2022 23:00 - 07/08/2022 00:00","CTA|ES","26905.00","26371.00"
"07/08/2022 00:00 - 07/08/2022 01:00","CTA|ES","25520.00","25107.50"
"07/08/2022 01:00 - 07/08/2022 02:00","CTA|ES","24091.00","23725.50"
"07/08/2022 02:00 - 07/08/2022 03:00","CTA|ES","22742.00","22561.00"
"07/08/2022 03:00 - 07/08/2022 04:00","CTA|ES","21920.00","21792.50"
"07/08/2022 04:00 - 07/08/2022 05:00","CTA|ES","21256.00","21368.75"
"07/08/2022 05:00 - 07/08/2022 06:00","CTA|ES","20966.00","21122.00"
"07/08/2022 06:00 - 07/08/2022 07:00","CTA|ES","21140.00","21205.50"
"07/08/2022 07:00 - 07/08/2022 08:00","CTA|ES","20861.00","20766.25"
"07/08/2022 08:00 - 07/08/2022 09:00","CTA|ES","21375.00","21344.50"
"07/08/2022 09:00 - 07/08/2022 10:00","CTA|ES","22878.00","22579.25"
"07/08/2022 10:00 - 07/08/2022 11:00","CTA|ES","24254.00","24035.00"
"07/08/2022 11:00 - 07/08/2022 12:00","CTA|ES","25029.00","25060.50"
"07/08/2022 12:00 - 07/08/2022 13:00","CTA|ES","25709.00","25885.75"
"07/08/2022 13:00 - 07/08/2022 14:00","CTA|ES","26724.00","26890.25"
"07/08/2022 14:00 - 07/08/2022 15:00","CTA|ES","27349.00","27567.25"
"07/08/2022 15:00 - 07/08/2022 16:00","CTA|ES","27130.00","27400.00"
"07/08/2022 16:00 - 07/08/2022 17:00","CTA|ES","26919.00","27144.00"
"07/08/2022 17:00 - 07/08/2022 18:00","CTA|ES","27041.00","27082.00"
"07/08/2022 18:00 - 07/08/2022 19:00","CTA|ES","27158.00","27215.00"
"07/08/2022 19:00 - 07/08/2022 20:00","CTA|ES","27180.00","27374.25"
"07/08/2022 20:00 - 07/08/2022 21:00","CTA|ES","27128.00","27404.25"
"07/08/2022 21:00 - 07/08/2022 22:00","CTA|ES","28052.00","28363.75"
"07/08/2022 22:00 - 07/08/2022 23:00","CTA|ES","27963.00","28603.50"
"07/08/2022 23:00 - 08/08/2022 00:00","CTA|ES","26370.00","27152.00"
"08/08/2022 00:00 - 08/08/2022 01:00","CTA|ES","24782.00","25626.25"
"08/08/2022 01:00 - 08/08/2022 02:00","CTA|ES","23303.00","24156.50"
"08/08/2022 02:00 - 08/08/2022 03:00","CTA|ES","22252.00","22969.75"
"08/08/2022 03:00 - 08/08/2022 04:00","CTA|ES","21676.00","22319.75"
"08/08/2022 04:00 - 08/08/2022 05:00","CTA|ES","21486.00","21959.00"
"08/08/2022 05:00 - 08/08/2022 06:00","CTA|ES","21898.00","22199.25"
"08/08/2022 06:00 - 08/08/2022 07:00","CTA|ES","23733.00","23984.75"
"08/08/2022 07:00 - 08/08/2022 08:00","CTA|ES","25237.00","25624.25"
"08/08/2022 08:00 - 08/08/2022 09:00","CTA|ES","26750.00","27145.00"
"08/08/2022 09:00 - 08/08/2022 10:00","CTA|ES","28393.00","29015.00"
"08/08/2022 10:00 - 08/08/2022 11:00","CTA|ES","29482.00","30577.75"
"08/08/2022 11:00 - 08/08/2022 12:00","CTA|ES","30326.00","31460.50"
"08/08/2022 12:00 - 08/08/2022 13:00","CTA|ES","31096.00","32334.25"
"08/08/2022 13:00 - 08/08/2022 14:00","CTA|ES","32137.00","33365.00"
"08/08/2022 14:00 - 08/08/2022 15:00","CTA|ES","32520.00","33728.25"
"08/08/2022 15:00 - 08/08/2022 16:00","CTA|ES","32018.00","33127.75"
"08/08/2022 16:00 - 08/08/2022 17:00","CTA|ES","31816.00","32718.75"
"08/08/2022 17:00 - 08/08/2022 18:00","CTA|ES","31775.00","32683.50"
"08/08/2022 18:00 - 08/08/2022 19:00","CTA|ES","31461.00","32170.00"
"08/08/2022 19:00 - 08/08/2022 20:00","CTA|ES","30869.00","31540.75"
"08/08/2022 20:00 - 08/08/2022 21:00","CTA|ES","30439.00","30972.50"
"08/08/2022 21:00 - 08/08/2022 22:00","CTA|ES","30797.00","31326.25"
"08/08/2022 22:00 - 08/08/2022 23:00","CTA|ES","29840.00","30229.00"
"08/08/2022 23:00 - 09/08/2022 00:00","CTA|ES","27759.00","28366.00"
"09/08/2022 00:00 - 09/08/2022 01:00","CTA|ES","26427.00","26521.00"
"09/08/2022 01:00 - 09/08/2022 02:00","CTA|ES","24835.00","24978.25"
"09/08/2022 02:00 - 09/08/2022 03:00","CTA|ES","23609.00","23760.50"
"09/08/2022 03:00 - 09/08/2022 04:00","CTA|ES","22780.00","23123.75"
"09/08/2022 04:00 - 09/08/2022 05:00","CTA|ES","22448.00","22809.50"
"09/08/2022 05:00 - 09/08/2022 06:00","CTA|ES","22708.00","23011.50"
"09/08/2022 06:00 - 09/08/2022 07:00","CTA|ES","24296.00","24615.75"
"09/08/2022 07:00 - 09/08/2022 08:00","CTA|ES","25765.00","25940.50"
"09/08/2022 08:00 - 09/08/2022 09:00","CTA|ES","26914.00","27190.75"
"09/08/2022 09:00 - 09/08/2022 10:00","CTA|ES","28598.00","28922.00"
"09/08/2022 10:00 - 09/08/2022 11:00","CTA|ES","29865.00","30301.75"
"09/08/2022 11:00 - 09/08/2022 12:00","CTA|ES","30846.00","31093.25"
"09/08/2022 12:00 - 09/08/2022 13:00","CTA|ES","31698.00","31955.75"
"09/08/2022 13:00 - 09/08/2022 14:00","CTA|ES","32567.00","32888.25"
"09/08/2022 14:00 - 09/08/2022 15:00","CTA|ES","32856.00","33160.00"
"09/08/2022 15:00 - 09/08/2022 16:00","CTA|ES","32363.00","32659.75"
"09/08/2022 16:00 - 09/08/2022 17:00","CTA|ES","32188.00","32436.00"
"09/08/2022 17:00 - 09/08/2022 18:00","CTA|ES","31997.00","32296.25"
"09/08/2022 18:00 - 09/08/2022 19:00","CTA|ES","31588.00","31925.50"
"09/08/2022 19:00 - 09/08/2022 20:00","CTA|ES","31008.00","31402.75"
"09/08/2022 20:00 - 09/08/2022 21:00","CTA|ES","30423.00","30940.75"
"09/08/2022 21:00 - 09/08/2022 22:00","CTA|ES","30953.00","31215.75"
"09/08/2022 22:00 - 09/08/2022 23:00","CTA|ES","30043.00","30143.00"
"09/08/2022 23:00 - 10/08/2022 00:00","CTA|ES","27929.00","28053.50"
"10/08/2022 00:00 - 10/08/2022 01:00","CTA|ES","26748.00","26816.00"
"10/08/2022 01:00 - 10/08/2022 02:00","CTA|ES","25207.00","25293.75"
"10/08/2022 02:00 - 10/08/2022 03:00","CTA|ES","24095.00","24039.25"
"10/08/2022 03:00 - 10/08/2022 04:00","CTA|ES","23557.00","23220.75"
"10/08/2022 04:00 - 10/08/2022 05:00","CTA|ES","23250.00","22866.50"
"10/08/2022 05:00 - 10/08/2022 06:00","CTA|ES","23438.00","23100.25"
"10/08/2022 06:00 - 10/08/2022 07:00","CTA|ES","24891.00","24659.00"
"10/08/2022 07:00 - 10/08/2022 08:00","CTA|ES","26312.00","25988.00"
"10/08/2022 08:00 - 10/08/2022 09:00","CTA|ES","27343.00","27172.25"
"10/08/2022 09:00 - 10/08/2022 10:00","CTA|ES","28946.00","28967.25"
"10/08/2022 10:00 - 10/08/2022 11:00","CTA|ES","30298.00","30403.50"
"10/08/2022 11:00 - 10/08/2022 12:00","CTA|ES","31440.00","31412.75"
"10/08/2022 12:00 - 10/08/2022 13:00","CTA|ES","32503.00","32442.75"
"10/08/2022 13:00 - 10/08/2022 14:00","CTA|ES","33502.00","33473.75"
"10/08/2022 14:00 - 10/08/2022 15:00","CTA|ES","33781.00","33739.75"
"10/08/2022 15:00 - 10/08/2022 16:00","CTA|ES","33285.00","33206.75"
"10/08/2022 16:00 - 10/08/2022 17:00","CTA|ES","33126.00","32929.25"
"10/08/2022 17:00 - 10/08/2022 18:00","CTA|ES","32815.00","32635.50"
"10/08/2022 18:00 - 10/08/2022 19:00","CTA|ES","32183.00","32086.25"
"10/08/2022 19:00 - 10/08/2022 20:00","CTA|ES","31752.00","31491.25"
"10/08/2022 20:00 - 10/08/2022 21:00","CTA|ES","31458.00","30865.25"
"10/08/2022 21:00 - 10/08/2022 22:00","CTA|ES","31828.00","31221.25"
"10/08/2022 22:00 - 10/08/2022 23:00","CTA|ES","30788.00","30372.25"
"10/08/2022 23:00 - 11/08/2022 00:00","CTA|ES","28670.00","28256.00"
"11/08/2022 00:00 - 11/08/2022 01:00","CTA|ES","27461.00","27203.00"
"11/08/2022 01:00 - 11/08/2022 02:00","CTA|ES","25842.00","25621.50"
"11/08/2022 02:00 - 11/08/2022 03:00","CTA|ES","24566.00","24414.75"
"11/08/2022 03:00 - 11/08/2022 04:00","CTA|ES","23927.00","23698.25"
"11/08/2022 04:00 - 11/08/2022 05:00","CTA|ES","23501.00","23354.50"
"11/08/2022 05:00 - 11/08/2022 06:00","CTA|ES","23587.00","23549.00"
"11/08/2022 06:00 - 11/08/2022 07:00","CTA|ES","25124.00","24964.25"
"11/08/2022 07:00 - 11/08/2022 08:00","CTA|ES","26269.00","26247.25"
"11/08/2022 08:00 - 11/08/2022 09:00","CTA|ES","27309.00","27410.50"
"11/08/2022 09:00 - 11/08/2022 10:00","CTA|ES","29065.00","29118.00"
"11/08/2022 10:00 - 11/08/2022 11:00","CTA|ES","30366.00","30540.00"
"11/08/2022 11:00 - 11/08/2022 12:00","CTA|ES","31244.00","31623.75"
"11/08/2022 12:00 - 11/08/2022 13:00","CTA|ES","32161.00","32682.00"
"11/08/2022 13:00 - 11/08/2022 14:00","CTA|ES","33073.00","33657.00"
"11/08/2022 14:00 - 11/08/2022 15:00","CTA|ES","33371.00","33957.50"
"11/08/2022 15:00 - 11/08/2022 16:00","CTA|ES","33035.00","33440.00"
"11/08/2022 16:00 - 11/08/2022 17:00","CTA|ES","32848.00","33293.75"
"11/08/2022 17:00 - 11/08/2022 18:00","CTA|ES","32713.00","33032.50"
"11/08/2022 18:00 - 11/08/2022 19:00","CTA|ES","32397.00","32389.75"
"11/08/2022 19:00 - 11/08/2022 20:00","CTA|ES","31991.00","31920.75"
"11/08/2022 20:00 - 11/08/2022 21:00","CTA|ES","31536.00","31546.50"
"11/08/2022 21:00 - 11/08/2022 22:00","CTA|ES","31967.00","31797.50"
"11/08/2022 22:00 - 11/08/2022 23:00","CTA|ES","30873.00","30771.75"
"11/08/2022 23:00 - 12/08/2022 00:00","CTA|ES","28967.00","28537.50"
"12/08/2022 00:00 - 12/08/2022 01:00","CTA|ES","27490.00","27287.00"
"12/08/2022 01:00 - 12/08/2022 02:00","CTA|ES","25811.00","25711.50"
"12/08/2022 02:00 - 12/08/2022 03:00","CTA|ES","24694.00","24453.50"
"12/08/2022 03:00 - 12/08/2022 04:00","CTA|ES","23814.00","23780.25"
"12/08/2022 04:00 - 12/08/2022 05:00","CTA|ES","23484.00","23376.25"
"12/08/2022 05:00 - 12/08/2022 06:00","CTA|ES","23684.00","23516.50"
"12/08/2022 06:00 - 12/08/2022 07:00","CTA|ES","25145.00","24955.00"
"12/08/2022 07:00 - 12/08/2022 08:00","CTA|ES","26301.00","26117.75"
"12/08/2022 08:00 - 12/08/2022 09:00","CTA|ES","27134.00","27455.75"
"12/08/2022 09:00 - 12/08/2022 10:00","CTA|ES","28655.00","28998.00"
"12/08/2022 10:00 - 12/08/2022 11:00","CTA|ES","30013.00","30399.50"
"12/08/2022 11:00 - 12/08/2022 12:00","CTA|ES","31028.00","31402.25"
"12/08/2022 12:00 - 12/08/2022 13:00","CTA|ES","32115.00","32335.25"
"12/08/2022 13:00 - 12/08/2022 14:00","CTA|ES","33213.00","33171.25"
"12/08/2022 14:00 - 12/08/2022 15:00","CTA|ES","33532.00","33407.50"
"12/08/2022 15:00 - 12/08/2022 16:00","CTA|ES","33145.00","32603.50"
"12/08/2022 16:00 - 12/08/2022 17:00","CTA|ES","33046.00","32359.00"
"12/08/2022 17:00 - 12/08/2022 18:00","CTA|ES","32853.00","32435.75"
"12/08/2022 18:00 - 12/08/2022 19:00","CTA|ES","32355.00","31898.25"
"12/08/2022 19:00 - 12/08/2022 20:00","CTA|ES","31912.00","31365.75"
"12/08/2022 20:00 - 12/08/2022 21:00","CTA|ES","31480.00","30748.50"
"12/08/2022 21:00 - 12/08/2022 22:00","CTA|ES","31846.00","30912.75"
"12/08/2022 22:00 - 12/08/2022 23:00","CTA|ES","30813.00","29861.00"
"12/08/2022 23:00 - 13/08/2022 00:00","CTA|ES","28845.00","27855.50"
"13/08/2022 00:00 - 13/08/2022 01:00","CTA|ES","27657.00","27131.25"
"13/08/2022 01:00 - 13/08/2022 02:00","CTA|ES","26206.00","25699.50"
"13/08/2022 02:00 - 13/08/2022 03:00","CTA|ES","25049.00","24516.25"
"13/08/2022 03:00 - 13/08/2022 04:00","CTA|ES","24023.00","23638.00"
"13/08/2022 04:00 - 13/08/2022 05:00","CTA|ES","23370.00","23052.75"
"13/08/2022 05:00 - 13/08/2022 06:00","CTA|ES","23158.00","22759.00"
"13/08/2022 06:00 - 13/08/2022 07:00","CTA|ES","23305.00","23152.00"
"13/08/2022 07:00 - 13/08/2022 08:00","CTA|ES","23445.00","23243.25"
"13/08/2022 08:00 - 13/08/2022 09:00","CTA|ES","24248.00","23942.75"
"13/08/2022 09:00 - 13/08/2022 10:00","CTA|ES","25911.00","25456.00"
"13/08/2022 10:00 - 13/08/2022 11:00","CTA|ES","27647.00","26984.75"
"13/08/2022 11:00 - 13/08/2022 12:00","CTA|ES","28487.00","27960.00"
"13/08/2022 12:00 - 13/08/2022 13:00","CTA|ES","29323.00","28746.75"
"13/08/2022 13:00 - 13/08/2022 14:00","CTA|ES","30066.00","29706.00"
"13/08/2022 14:00 - 13/08/2022 15:00","CTA|ES","30350.00","30031.50"
"13/08/2022 15:00 - 13/08/2022 16:00","CTA|ES","29882.00","29800.00"
"13/08/2022 16:00 - 13/08/2022 17:00","CTA|ES","29144.00","29771.50"
"13/08/2022 17:00 - 13/08/2022 18:00","CTA|ES","28971.00","29721.00"
"13/08/2022 18:00 - 13/08/2022 19:00","CTA|ES","28697.00","29455.25"
"13/08/2022 19:00 - 13/08/2022 20:00","CTA|ES","28515.00","29257.75"
"13/08/2022 20:00 - 13/08/2022 21:00","CTA|ES","28561.00","29077.25"
"13/08/2022 21:00 - 13/08/2022 22:00","CTA|ES","29272.00","29763.50"
"13/08/2022 22:00 - 13/08/2022 23:00","CTA|ES","28347.00","28735.50"
"13/08/2022 23:00 - 14/08/2022 00:00","CTA|ES","26543.00","26952.50"
"14/08/2022 00:00 - 14/08/2022 01:00","CTA|ES","25137.00","25186.25"
"14/08/2022 01:00 - 14/08/2022 02:00","CTA|ES","23625.00","23877.25"
"14/08/2022 02:00 - 14/08/2022 03:00","CTA|ES","22560.00","22825.50"
"14/08/2022 03:00 - 14/08/2022 04:00","CTA|ES","21818.00","21974.75"
"14/08/2022 04:00 - 14/08/2022 05:00","CTA|ES","21236.00","21341.50"
"14/08/2022 05:00 - 14/08/2022 06:00","CTA|ES","20955.00","21216.25"
"14/08/2022 06:00 - 14/08/2022 07:00","CTA|ES","21095.00","21207.25"
"14/08/2022 07:00 - 14/08/2022 08:00","CTA|ES","20731.00","20814.25"
"14/08/2022 08:00 - 14/08/2022 09:00","CTA|ES","21157.00","21120.25"
"14/08/2022 09:00 - 14/08/2022 10:00","CTA|ES","22275.00","22290.75"
"14/08/2022 10:00 - 14/08/2022 11:00","CTA|ES","23672.00","23503.25"
"14/08/2022 11:00 - 14/08/2022 12:00","CTA|ES","24637.00","24411.00"
"14/08/2022 12:00 - 14/08/2022 13:00","CTA|ES","25262.00","25170.50"
"14/08/2022 13:00 - 14/08/2022 14:00","CTA|ES","26049.00","26019.00"
"14/08/2022 14:00 - 14/08/2022 15:00","CTA|ES","26573.00","26639.25"
"14/08/2022 15:00 - 14/08/2022 16:00","CTA|ES","26283.00","26651.25"
"14/08/2022 16:00 - 14/08/2022 17:00","CTA|ES","26000.00","26247.00"
"14/08/2022 17:00 - 14/08/2022 18:00","CTA|ES","25987.00","26047.00"
"14/08/2022 18:00 - 14/08/2022 19:00","CTA|ES","26163.00","26066.75"
"14/08/2022 19:00 - 14/08/2022 20:00","CTA|ES","26399.00","26258.25"
"14/08/2022 20:00 - 14/08/2022 21:00","CTA|ES","26267.00","26462.75"
"14/08/2022 21:00 - 14/08/2022 22:00","CTA|ES","27381.00","27673.00"
"14/08/2022 22:00 - 14/08/2022 23:00","CTA|ES","27183.00","27692.00"
"14/08/2022 23:00 - 15/08/2022 00:00","CTA|ES","25486.00","26338.75"
"15/08/2022 00:00 - 15/08/2022 01:00","CTA|ES","23993.00","23994.25"
"15/08/2022 01:00 - 15/08/2022 02:00","CTA|ES","22704.00","22675.00"
"15/08/2022 02:00 - 15/08/2022 03:00","CTA|ES","21685.00","21759.25"
"15/08/2022 03:00 - 15/08/2022 04:00","CTA|ES","20976.00","21086.25"
"15/08/2022 04:00 - 15/08/2022 05:00","CTA|ES","20529.00","20725.75"
"15/08/2022 05:00 - 15/08/2022 06:00","CTA|ES","20407.00","20722.00"
"15/08/2022 06:00 - 15/08/2022 07:00","CTA|ES","20748.00","21101.75"
"15/08/2022 07:00 - 15/08/2022 08:00","CTA|ES","20687.00","20737.00"
"15/08/2022 08:00 - 15/08/2022 09:00","CTA|ES","20924.00","20630.25"
"15/08/2022 09:00 - 15/08/2022 10:00","CTA|ES","22131.00","21589.25"
"15/08/2022 10:00 - 15/08/2022 11:00","CTA|ES","23358.00","22706.00"
"15/08/2022 11:00 - 15/08/2022 12:00","CTA|ES","24100.00","23782.75"
"15/08/2022 12:00 - 15/08/2022 13:00","CTA|ES","24662.00","24454.50"
"15/08/2022 13:00 - 15/08/2022 14:00","CTA|ES","25432.00","25259.00"
"15/08/2022 14:00 - 15/08/2022 15:00","CTA|ES","25944.00","26044.00"
"15/08/2022 15:00 - 15/08/2022 16:00","CTA|ES","25588.00","25808.00"
"15/08/2022 16:00 - 15/08/2022 17:00","CTA|ES","25431.00","25246.50"
"15/08/2022 17:00 - 15/08/2022 18:00","CTA|ES","25589.00","24798.50"
"15/08/2022 18:00 - 15/08/2022 19:00","CTA|ES","25850.00","24790.25"
"15/08/2022 19:00 - 15/08/2022 20:00","CTA|ES","26001.00","24998.25"
"15/08/2022 20:00 - 15/08/2022 21:00","CTA|ES","26186.00","25497.00"
"15/08/2022 21:00 - 15/08/2022 22:00","CTA|ES","27522.00","26974.00"
"15/08/2022 22:00 - 15/08/2022 23:00","CTA|ES","27072.00","27149.75"
"15/08/2022 23:00 - 16/08/2022 00:00","CTA|ES","25302.00","25748.00"
"16/08/2022 00:00 - 16/08/2022 01:00","CTA|ES","24181.00","24333.50"
"16/08/2022 01:00 - 16/08/2022 02:00","CTA|ES","22791.00","23053.50"
"16/08/2022 02:00 - 16/08/2022 03:00","CTA|ES","21799.00","22048.75"
"16/08/2022 03:00 - 16/08/2022 04:00","CTA|ES","21190.00","21502.75"
"16/08/2022 04:00 - 16/08/2022 05:00","CTA|ES","20881.00","21197.25"
"16/08/2022 05:00 - 16/08/2022 06:00","CTA|ES","21169.00","21499.50"
"16/08/2022 06:00 - 16/08/2022 07:00","CTA|ES","22803.00","23163.25"
"16/08/2022 07:00 - 16/08/2022 08:00","CTA|ES","24005.00","24683.25"
"16/08/2022 08:00 - 16/08/2022 09:00","CTA|ES","24952.00","26055.50"
"16/08/2022 09:00 - 16/08/2022 10:00","CTA|ES","26528.00","27678.50"
"16/08/2022 10:00 - 16/08/2022 11:00","CTA|ES","27695.00","28974.00"
"16/08/2022 11:00 - 16/08/2022 12:00","CTA|ES","28614.00","29639.25"
"16/08/2022 12:00 - 16/08/2022 13:00","CTA|ES","29205.00","30209.00"
"16/08/2022 13:00 - 16/08/2022 14:00","CTA|ES","29861.00","30854.25"
"16/08/2022 14:00 - 16/08/2022 15:00","CTA|ES","29955.00","30854.25"
"16/08/2022 15:00 - 16/08/2022 16:00","CTA|ES","29209.00","30212.00"
"16/08/2022 16:00 - 16/08/2022 17:00","CTA|ES","29092.00","30093.25"
"16/08/2022 17:00 - 16/08/2022 18:00","CTA|ES","29118.00","30268.25"
"16/08/2022 18:00 - 16/08/2022 19:00","CTA|ES","28871.00","29982.50"
"16/08/2022 19:00 - 16/08/2022 20:00","CTA|ES","28586.00","29565.00"
"16/08/2022 20:00 - 16/08/2022 21:00","CTA|ES","28390.00","29327.25"
"16/08/2022 21:00 - 16/08/2022 22:00","CTA|ES","29333.00","30173.25"
"16/08/2022 22:00 - 16/08/2022 23:00","CTA|ES","28123.00","28957.50"
"16/08/2022 23:00 - 17/08/2022 00:00","CTA|ES","26175.00","26701.75"
"17/08/2022 00:00 - 17/08/2022 01:00","CTA|ES","25079.00","24824.00"
"17/08/2022 01:00 - 17/08/2022 02:00","CTA|ES","23695.00","23482.25"
"17/08/2022 02:00 - 17/08/2022 03:00","CTA|ES","22647.00","22445.50"
"17/08/2022 03:00 - 17/08/2022 04:00","CTA|ES","22081.00","21808.75"
